id,age,race,gender,grade90,income96,partner,height,weight,famsize,genhealth,illegalact,charged,jobsnum90,afqt89,typejob90,jobtrain90,income96gt17
2240,16,"GERMAN","Male","11TH GRADE",1.1,"No",601,218,5,"Good",0,0,18,42,"manuf","No","0"
2241,19,"ENGLISH","Male","11TH GRADE",3,"No",600,168,3,"Excellent",0,0,6,17,"transp","No","1"
2242,19,"ENGLISH","Female","1ST YR COL",1.4,"No",507,130,4,"Good",0,0,5,65,"pro","No","0"
2243,15,"GERMAN","Female","12TH GRADE",3.2,"No",508,155,5,"Excellent",0,0,11,57,"manuf","No","1"
2244,21,"MEXICAN","Female","12TH GRADE",2.89,"No",410,110,5,"Fair",0,0,4,15,"manuf","Yes","1"
2245,14,"OTHER","Male","2ND YR COL",6,"No",504,140,2,"Good",0,0,6,47,"pro","No","1"
2246,14,"ENGLISH","Male","10TH GRADE",0.5,"Yes",500,135,2,"Very Good",0,1,9,2,"manuf","No","0"
2247,20,"GERMAN","Male","4TH YR COL",4.1,"No",511,220,1,"Very Good",0,0,7,95,"retail","No","1"
2248,21,"ENGLISH","Female","4TH YR COL",7.1,"No",507,150,1,"Excellent",0,0,8,85,"pro","No","1"
2249,22,"FRENCH","Male","4TH YR COL",1.4,"No",503,120,1,"Good",0,0,6,76,"pro","No","0"
2250,21,"GERMAN","Male","3RD YR COL",4.22,"No",510,135,1,"Very Good",0,0,7,90,"busi","No","1"
2251,22,"GERMAN","Male","4TH YR COL",4.7,"Yes",607,225,1,"Excellent",0,0,8,84,"manuf","No","1"
2252,21,"CHICANO","Male","1ST YR COL",2.69,"No",508,156,1,"Good",1,0,18,19,"busi","No","1"
2253,18,"ENGLISH","Male","12TH GRADE",2.2,"No",508,155,6,"Fair",0,0,12,85,"transp","No","1"
2254,15,"ENGLISH","Female","2ND YR COL",3,"No",506,135,6,"Excellent",0,0,4,65,"pub","No","1"
2255,18,"GERMAN","Male","12TH GRADE",2.2,"Yes",510,150,4,"Very Good",0,1,18,52,"construction","No","1"
2256,17,"FRENCH","Female","12TH GRADE",3.768,"No",507,145,4,"Very Good",2,0,7,53,"wholesale","Yes","1"
2257,19,"GERMAN","Female","4TH YR COL",5.38,"No",507,115,4,"Excellent",0,0,8,97,"pro","No","1"
2258,19,"FRENCH","Male","12TH GRADE",5.72,"No",602,175,8,"Fair",1,0,11,15,"construction","No","1"
2259,17,"FRENCH","Female","1ST YR COL",1.55,"Yes",500,120,4,"Fair",0,0,12,84,"personal","Yes","0"
2260,21,"ENGLISH","Male","1ST YR COL",4,"No",604,210,6,"Very Good",1,0,6,84,"manuf","No","1"
2261,16,"GERMAN","Male","4TH YR COL",3.35,"No",602,160,3,"Excellent",0,0,18,99,"pro","No","1"
2262,14,"GERMAN","Male","12TH GRADE",2.9,"No",508,140,5,"Very Good",0,0,8,18,"manuf","Yes","1"
2263,20,"ENGLISH","Female","1ST YR COL",0,"No",504,135,2,"Good",0,0,6,70,"busi","No","0"
2264,21,"ENGLISH","Male","11TH GRADE",0,"No",508,134,4,"Excellent",0,0,3,37,"retail","No","0"
2265,20,"ENGLISH","Male","12TH GRADE",2.6,"Yes",600,170,3,"Good",0,1,20,76,"construction","Yes","1"
2266,15,"ENGLISH","Male","12TH GRADE",1.85,"Yes",505,135,3,"Very Good",3,1,6,17,"wholesale","No","1"
2267,17,"GERMAN","Male","5TH YR COL",3.6,"No",507,170,4,"Excellent",0,0,9,91,"pro","No","1"
2268,17,"GERMAN","Male","4TH YR COL",7.2,"No",511,155,6,"Excellent",1,0,12,90,"busi","No","1"
2269,15,"ENGLISH","Female","4TH YR COL",4.1,"No",504,130,1,"Very Good",0,0,5,64,"pro","No","1"
2270,17,"OTHER","Male","3RD YR COL",1.5,"No",511,155,6,"Excellent",0,0,8,59,"pro","No","0"
2271,14,"OTHER","Female","1ST YR COL",2.5,"No",505,130,6,"Excellent",0,0,6,37,"fin","No","1"
2272,16,"MEXICAN","Female","10TH GRADE",3,"No",502,134,9,"Good",0,0,3,4,"wholesale","No","1"
2273,15,"OTHER","Male","12TH GRADE",7.5,"No",506,148,5,"Good",1,0,7,85,"pub","No","1"
2274,16,"ENGLISH","Female","11TH GRADE",1,"Yes",501,170,4,"Good",1,1,11,54,"retail","Yes","0"
2275,17,"FRENCH","Female","3RD YR COL",2.7,"No",503,115,4,"Poor",0,0,9,82,"fin","Yes","1"
2276,16,"FRENCH","Female","6TH YR COL",6.8,"No",501,110,5,"Good",0,0,13,79,"pro","No","1"
2277,19,"FRENCH","Female","5TH YR COL",2.6,"No",504,124,5,"Good",0,0,11,91,"enter","No","1"
2278,14,"AMERICAN","Male","12TH GRADE",4.4,"No",508,146,3,"Good",1,0,11,36,"enter","No","1"
2279,18,"IRISH","Female","7TH YR COL",3.89,"No",506,125,4,"Very Good",0,0,14,99,"pro","No","1"
2280,15,"IRISH","Male","7TH YR COL",0.6,"Yes",604,169,4,"Good",0,0,20,90,"enter","No","0"
2281,15,"BLACK","Male","1ST YR COL",0.6,"No",605,225,5,"Fair",0,0,20,69,"manuf","No","0"
2282,17,"BLACK","Female","1ST YR COL",2.25,"No",501,180,4,"Good",0,0,4,12,"pub","No","1"
2283,20,"NATIVE-AMERICAN","Male","12TH GRADE",2,"Yes",502,170,2,"Good",0,0,17,53,"construction","No","1"
2284,14,"ENGLISH","Female","4TH YR COL",0,"No",504,150,4,"Very Good",0,0,14,99,"busi","No","0"
2285,16,"OTHER","Female","12TH GRADE",0.5164,"No",504,128,3,"Excellent",0,0,15,32,"construction","No","0"
2286,21,"ENGLISH","Female","2ND YR COL",0,"No",505,105,4,"Excellent",0,0,8,80,"fin","Yes","0"
2287,14,"ENGLISH","Male","3RD YR COL",3,"No",510,158,3,"Excellent",3,0,6,84,"manuf","No","1"
2288,21,"ENGLISH","Female","12TH GRADE",2.4,"No",507,145,2,"Good",0,1,5,45,"pub","No","1"
2289,14,"FILIPINO","Female","12TH GRADE",2.2,"No",411,115,5,"Good",0,0,3,22,"retail","No","1"
2290,18,"ENGLISH","Female","12TH GRADE",0.6,"No",504,200,5,"Good",0,0,4,29,"pro","No","0"
2291,16,"ENGLISH","Male","11TH GRADE",1.7,"No",506,140,5,"Good",0,1,8,13,"busi","No","0"
2292,19,"BLACK","Female","1ST YR COL",2.9,"No",504,164,3,"Fair",0,1,7,13,"pro","No","1"
2293,16,"GERMAN","Female","1ST YR COL",3.4,"No",504,130,4,"Very Good",0,0,14,56,"retail","No","1"
2294,16,"ENGLISH","Male","1ST YR COL",5.8,"Yes",509,185,3,"Good",4,1,12,35,"transp","No","1"
2295,20,"ENGLISH","Male","1ST YR COL",1.5,"No",511,200,5,"Excellent",3,1,12,72,"construction","No","0"
2296,17,"ENGLISH","Female","12TH GRADE",1.7,"No",508,205,5,"Fair",0,0,10,21,"personal","Yes","0"
2297,16,"ENGLISH","Male","1ST YR COL",0,"No",600,180,5,"Very Good",0,0,11,53,"retail","No","0"
2298,15,"FRENCH","Male","8TH YR COL OR MORE",8.2,"No",509,160,4,"Very Good",0,0,9,89,"pro","No","1"
2299,18,"ENGLISH","Female","12TH GRADE",2.4,"No",503,130,3,"Fair",0,0,16,69,"pro","No","1"
2300,17,"ENGLISH","Female","10TH GRADE",0.25,"No",505,115,3,"Good",0,1,7,13,"busi","No","0"
2301,21,"ENGLISH","Female","1ST YR COL",1.1,"No",502,112,2,"Good",0,0,7,17,"pro","Yes","0"
2302,21,"ENGLISH","Female","1ST YR COL",0,"No",505,125,1,"Very Good",0,0,4,80,"retail","No","0"
2303,18,"BLACK","Male","4TH YR COL",7.4,"Yes",600,163,4,"Very Good",0,0,3,91,"manuf","No","1"
2304,15,"GERMAN","Female","12TH GRADE",4.2,"No",506,120,5,"Very Good",0,0,9,59,"busi","No","1"
2305,15,"GERMAN","Female","1ST YR COL",3.65,"No",505,115,5,"Very Good",0,0,3,86,"retail","No","1"
2306,18,"GERMAN","Male","12TH GRADE",13.8775,"No",600,172,2,"Excellent",3,1,8,9,"transp","No","1"
2307,21,"FILIPINO","Female","1ST YR COL",3.87,"No",504,128,4,"Excellent",0,0,18,74,"transp","Yes","1"
2308,20,"FILIPINO","Female","3RD YR COL",0,"No",508,123,4,"Excellent",0,0,6,78,"enter","No","0"
2309,18,"FILIPINO","Female","12TH GRADE",3.6,"Yes",504,117,4,"Good",0,0,6,64,"wholesale","No","1"
2310,20,"GERMAN","Female","12TH GRADE",2.7,"No",509,170,2,"Very Good",0,0,10,66,"manuf","No","1"
2311,17,"BLACK","Male","1ST YR COL",0,"No",511,215,5,"Good",0,1,11,24,"construction","No","0"
2312,15,"BLACK","Male","12TH GRADE",2.7,"No",509,210,5,"Excellent",0,0,4,45,"manuf","No","1"
2313,14,"BLACK","Female","2ND YR COL",2.5,"No",507,150,5,"Good",0,0,11,35,"busi","No","1"
2314,16,"ITALIAN","Male","2ND YR COL",1.2,"No",508,158,5,"Excellent",0,0,5,19,"retail","No","0"
2315,14,"ITALIAN","Male","8TH GRADE",3.257,"Yes",501,160,5,"Very Good",2,1,7,18,"construction","No","1"
2316,16,"ENGLISH","Female","2ND YR COL",2.5,"No",502,130,2,"Very Good",0,0,9,18,"pro","No","1"
2317,21,"ENGLISH","Male","4TH YR COL",5.4,"No",604,250,1,"Fair",5,0,7,73,"retail","No","1"
2318,19,"ITALIAN","Male","2ND YR COL",7.5,"No",602,190,1,"Excellent",0,0,9,80,"retail","No","1"
2319,20,"MEXICAN-AMERICAN","Male","2ND YR COL",2,"No",507,170,1,"Fair",0,1,12,79,"fin","No","1"
2320,18,"GERMAN","Male","4TH YR COL",6.5,"No",603,200,5,"Very Good",0,0,8,38,"manuf","No","1"
2321,14,"GERMAN","Male","1ST YR COL",1.4,"No",601,180,5,"Good",1,0,5,23,"pub","No","0"
2322,16,"GERMAN","Male","12TH GRADE",4.3,"No",600,180,2,"Excellent",0,0,10,41,"construction","No","1"
2323,21,"GERMAN","Male","12TH GRADE",1.5,"Yes",511,250,5,"Good",0,0,11,58,"manuf","No","0"
2324,15,"GERMAN","Female","11TH GRADE",0,"No",502,130,4,"Poor",0,0,14,57,"pro","Yes","0"
2325,16,"MEXICAN-AMERICAN","Male","12TH GRADE",13.8775,"No",507,140,5,"Very Good",1,0,6,50,"pro","No","1"
2326,18,"ENGLISH","Female","12TH GRADE",3.2,"No",505,125,3,"Excellent",0,0,7,57,"pub","No","1"
2327,21,"ENGLISH","Female","2ND YR COL",0,"No",507,122,2,"Very Good",0,0,8,80,"wholesale","No","0"
2328,18,"ENGLISH","Male","4TH YR COL",5.3,"No",509,165,3,"Very Good",0,0,4,73,"manuf","Yes","1"
2329,20,"MEXICAN","Male","4TH YR COL",6.7,"No",509,150,6,"Excellent",0,0,1,81,"wholesale","Yes","1"
2330,21,"FRENCH","Female","12TH GRADE",0.13,"No",505,160,4,"Good",0,0,5,72,"transp","No","0"
2331,20,"AMERICAN","Male","2ND YR COL",2.9,"Yes",511,170,4,"Very Good",1,1,5,99,"pub","Yes","1"
2332,21,"GERMAN","Female","12TH GRADE",4,"No",507,160,3,"Good",0,0,4,59,"retail","No","1"
2333,18,"GERMAN","Female","3RD YR COL",1.5,"No",502,105,3,"Very Good",0,0,13,66,"pro","No","0"
2334,17,"GERMAN","Male","4TH YR COL",3.614,"No",509,150,3,"Very Good",0,0,9,26,"enter","Yes","1"
2335,16,"NATIVE-AMERICAN","Male","12TH GRADE",2.2,"No",503,120,5,"Excellent",0,0,16,4,"fin","No","1"
2336,15,"NATIVE-AMERICAN","Female","12TH GRADE",1.5,"No",500,115,5,"Excellent",0,0,8,13,"construction","No","0"
2337,14,"NATIVE-AMERICAN","Female","12TH GRADE",0.7768,"No",411,125,5,"Good",2,0,11,4,"pro","No","0"
2338,15,"GERMAN","Male","4TH YR COL",13.8775,"No",507,145,3,"Very Good",0,0,6,84,"busi","No","1"
2339,19,"NATIVE-AMERICAN","Male","12TH GRADE",1.5,"Yes",600,175,6,"Good",0,0,17,40,"construction","No","0"
2340,20,"ENGLISH","Female","2ND YR COL",1.1,"No",501,192,1,"Good",0,0,8,71,"personal","No","0"
2341,15,"ENGLISH","Female","12TH GRADE",0,"No",501,164,4,"Good",0,0,12,45,"pro","No","0"
2342,17,"GERMAN","Male","12TH GRADE",4.8,"No",510,201,3,"Excellent",2,0,14,40,"construction","No","1"
2343,15,"ENGLISH","Female","12TH GRADE",2.5,"No",503,143,4,"Very Good",0,0,8,30,"pro","No","1"
2344,17,"AMERICAN","Male","12TH GRADE",5.6,"No",510,170,3,"Excellent",0,0,11,74,"busi","No","1"
2345,18,"ENGLISH","Male","12TH GRADE",3.8,"No",510,197,7,"Very Good",4,0,3,66,"retail","No","1"
2346,20,"ENGLISH","Female","1ST YR COL",1.185,"No",507,125,6,"Excellent",0,0,7,59,"pro","No","0"
2347,15,"FRENCH","Male","12TH GRADE",2.9,"No",602,180,6,"Excellent",2,0,7,41,"busi","No","1"
2348,19,"FRENCH","Male","1ST YR COL",0,"No",510,180,4,"Very Good",0,0,12,33,"retail","No","0"
2349,17,"FRENCH","Male","12TH GRADE",1,"No",601,215,4,"Good",2,1,7,74,"construction","No","0"
2350,19,"ENGLISH","Female","12TH GRADE",0.9,"No",509,160,1,"Very Good",0,0,9,57,"enter","No","0"
2351,18,"NATIVE-AMERICAN","Female","12TH GRADE",1.2,"No",505,112,13,"Poor",1,0,4,7,"agri","No","0"
2352,16,"ENGLISH","Female","1ST YR COL",0,"No",506,120,13,"Very Good",0,1,1,47,"construction","No","0"
2353,14,"NATIVE-AMERICAN","Male","12TH GRADE",1.35,"No",501,125,13,"Very Good",0,0,5,68,"fin","No","0"
2354,14,"ENGLISH","Male","12TH GRADE",3.6,"No",600,155,5,"Very Good",0,0,12,82,"busi","Yes","1"
2355,19,"ENGLISH","Female","12TH GRADE",1.25,"No",506,145,1,"Excellent",0,0,7,39,"personal","No","0"
2356,21,"FRENCH","Female","1ST YR COL",0,"No",506,270,4,"Good",0,0,1,47,"pro","No","0"
2357,19,"ENGLISH","Female","12TH GRADE",0.52,"No",507,180,1,"Good",0,0,5,34,"enter","No","0"
2358,17,"FRENCH","Male","12TH GRADE",3,"No",511,179,4,"Very Good",0,0,17,41,"construction","No","1"
2359,19,"ENGLISH","Female","2ND YR COL",2.1,"No",506,125,6,"Excellent",0,0,4,56,"transp","No","1"
2360,15,"GERMAN","Female","12TH GRADE",2.2,"No",507,130,2,"Very Good",0,0,6,39,"pro","No","1"
2361,20,"IRISH","Male","4TH YR COL",6,"No",510,155,1,"Excellent",0,1,14,88,"mining","Yes","1"
2362,20,"ENGLISH","Male","5TH YR COL",3.6,"No",600,175,1,"Very Good",2,0,13,68,"construction","No","1"
2363,18,"IRISH","Male","8TH YR COL OR MORE",13.8775,"No",601,172,1,"Very Good",2,0,9,91,"manuf","No","1"
2364,20,"ENGLISH","Male","12TH GRADE",1,"No",510,135,1,"Good",0,1,17,74,"retail","No","0"
2365,15,"ENGLISH","Female","2ND YR COL",0,"No",502,148,5,"Very Good",0,0,10,62,"pro","No","0"
2366,15,"ENGLISH","Female","4TH YR COL",1.2,"No",501,115,3,"Excellent",0,0,7,85,"pro","No","0"
2367,18,"ENGLISH","Female","11TH GRADE",0.56,"Yes",504,127,3,"Good",0,0,5,11,"personal","No","0"
2368,17,"ENGLISH","Male","12TH GRADE",4.8,"No",506,175,4,"Good",0,0,12,66,"fin","No","1"
2369,14,"AMERICAN","Male","12TH GRADE",2,"No",501,150,4,"Good",0,0,7,11,"wholesale","No","1"
2370,21,"ENGLISH","Female","3RD YR COL",1.5,"No",504,155,1,"Excellent",0,0,6,82,"retail","No","0"
2371,21,"ENGLISH","Female","8TH YR COL OR MORE",8.6,"Yes",506,128,1,"Excellent",0,0,12,72,"pro","Yes","1"
2372,21,"HAWAIIAN","Female","2ND YR COL",2.4,"No",506,145,1,"Excellent",0,0,9,52,"busi","No","1"
2373,19,"GERMAN","Female","12TH GRADE",0.32,"No",508,170,1,"Very Good",0,0,5,44,"busi","No","0"
2374,14,"ENGLISH","Female","4TH YR COL",1.5,"No",506,125,5,"Excellent",0,0,7,50,"retail","No","0"
2375,19,"GERMAN","Male","1ST YR COL",4.3,"No",600,170,6,"Very Good",1,0,10,39,"construction","No","1"
2376,18,"ENGLISH","Male","5TH YR COL",5.5,"No",601,255,6,"Very Good",2,0,13,59,"busi","No","1"
2377,16,"GERMAN","Male","2ND YR COL",4.5,"No",511,165,6,"Good",4,0,18,91,"busi","No","1"
2378,18,"RUSSIAN","Male","2ND YR COL",5.1,"No",504,150,3,"Very Good",0,0,8,41,"personal","No","1"
2379,14,"NATIVE-AMERICAN","Female","12TH GRADE",1.4,"No",504,120,3,"Fair",0,0,8,53,"retail","No","0"
2380,15,"ENGLISH","Male","1ST YR COL",6,"Yes",602,180,5,"Very Good",0,0,7,49,"transp","Yes","1"
2381,14,"GERMAN","Male","3RD YR COL",3.4,"No",508,160,4,"Very Good",0,1,10,69,"pro","No","1"
2382,17,"GERMAN","Female","4TH YR COL",1.7,"No",504,135,4,"Excellent",0,0,8,68,"pro","No","0"
2383,14,"FRENCH","Female","1ST YR COL",1.7,"No",507,120,4,"Excellent",0,0,5,31,"pro","No","0"
2384,18,"GERMAN","Male","4TH YR COL",0,"No",508,145,4,"Very Good",0,0,8,97,"manuf","No","0"
2385,14,"IRISH","Male","1ST YR COL",1,"No",601,170,3,"Very Good",4,1,20,38,"pro","No","0"
2386,15,"GERMAN","Female","2ND YR COL",0,"Yes",504,124,6,"Excellent",3,0,7,43,"pro","Yes","0"
2387,19,"GERMAN","Female","12TH GRADE",0,"No",504,130,4,"Very Good",0,0,11,55,"agri","No","0"
2388,15,"IRISH","Female","4TH YR COL",0,"No",507,143,7,"Very Good",0,0,12,99,"manuf","No","0"
2389,17,"ENGLISH","Female","12TH GRADE",1,"No",502,110,7,"Excellent",0,1,12,15,"personal","No","0"
2390,18,"ENGLISH","Female","6TH YR COL",0.0072,"No",504,120,7,"Good",0,0,13,69,"pro","No","0"
2391,21,"GERMAN","Female","2ND YR COL",0,"No",503,122,5,"Excellent",0,0,10,84,"pro","No","0"
2392,18,"GERMAN","Male","4TH YR COL",13.8775,"No",600,180,5,"Excellent",0,0,7,74,"manuf","No","1"
2393,14,"ITALIAN","Male","2ND YR COL",0,"No",511,160,5,"Good",0,0,6,17,"busi","No","0"
2394,16,"ENGLISH","Female","12TH GRADE",0,"No",508,125,5,"Good",1,0,9,18,"manuf","No","0"
2395,21,"FRENCH","Male","12TH GRADE",0,"No",506,195,5,"Very Good",0,0,9,3,"agri","No","0"
2396,19,"POLISH","Female","1ST YR COL",3.4,"No",502,100,5,"Excellent",0,0,8,47,"fin","Yes","1"
2397,17,"POLISH","Male","12TH GRADE",0,"No",511,176,5,"Very Good",4,0,5,84,"manuf","No","0"
2398,14,"GERMAN","Female","12TH GRADE",0,"No",504,140,7,"Good",0,0,14,15,"retail","No","0"
2399,18,"IRISH","Male","12TH GRADE",1.8,"No",509,155,4,"Very Good",1,1,17,61,"busi","No","1"
2400,21,"FRENCH","Female","6TH YR COL",2.6,"No",506,130,1,"Very Good",0,0,9,72,"pro","No","1"
2401,21,"GERMAN","Female","1ST YR COL",0.8,"No",504,120,1,"Excellent",0,0,8,62,"pro","No","0"
2402,20,"GERMAN","Female","5TH YR COL",4.5,"No",511,170,4,"Excellent",0,0,11,87,"construction","No","1"
2403,16,"NATIVE-AMERICAN","Male","1ST YR COL",4.5,"No",511,174,4,"Excellent",0,0,10,73,"pub","No","1"
2404,19,"ENGLISH","Male","4TH YR COL",13.8775,"No",603,190,4,"Excellent",0,0,9,93,"manuf","No","1"
2405,15,"GERMAN","Female","5TH YR COL",2,"No",505,135,6,"Very Good",0,0,16,89,"manuf","No","1"
2406,19,"AMERICAN","Female","3RD YR COL",2.5,"No",504,120,4,"Good",0,0,13,68,"busi","No","1"
2407,21,"BLACK","Male","4TH YR COL",5.5,"No",601,205,3,"Very Good",0,0,8,96,"busi","No","1"
2408,15,"GERMAN","Male","4TH YR COL",0,"No",511,195,4,"Very Good",0,0,8,70,"fin","No","0"
2409,18,"GERMAN","Male","2ND YR COL",5.3,"No",507,150,5,"Excellent",0,0,15,64,"wholesale","Yes","1"
2410,19,"OTHER","Female","4TH YR COL",0,"No",502,136,5,"Very Good",0,0,10,79,"manuf","No","0"
2411,19,"IRISH","Male","12TH GRADE",13.8775,"No",509,180,5,"Fair",1,0,2,62,"busi","No","1"
2412,15,"IRISH","Male","2ND YR COL",4.2,"Yes",510,168,5,"Excellent",0,0,7,80,"enter","No","1"
2413,19,"ITALIAN","Male","2ND YR COL",1.5,"No",507,165,5,"Excellent",5,0,37,61,"agri","No","0"
2414,17,"FRENCH","Female","4TH YR COL",13.8775,"No",411,98,5,"Very Good",2,0,3,68,"retail","No","1"
2415,16,"ITALIAN","Female","1ST YR COL",0,"No",503,120,5,"Very Good",0,0,19,80,"pro","Yes","0"
2416,14,"ITALIAN","Male","12TH GRADE",7.2,"No",511,150,5,"Very Good",2,0,6,58,"retail","Yes","1"
2417,22,"BLACK","Male","12TH GRADE",1.6,"No",508,195,10,"Very Good",0,0,2,15,"personal","No","0"
2418,18,"BLACK","Female","12TH GRADE",4.2,"Yes",504,147,10,"Very Good",0,0,13,17,"manuf","No","1"
2419,15,"GERMAN","Female","12TH GRADE",0,"No",506,150,4,"Good",0,0,7,52,"personal","No","0"
2420,19,"ENGLISH","Male","12TH GRADE",0,"No",600,230,5,"Very Good",0,0,8,5,"manuf","No","0"
2421,22,"ENGLISH","Male","12TH GRADE",4.5,"No",511,170,3,"Very Good",0,0,2,55,"transp","No","1"
2422,18,"AMERICAN","Male","12TH GRADE",2.3,"No",509,165,4,"Very Good",0,0,10,36,"retail","No","1"
2423,20,"ENGLISH","Female","12TH GRADE",0.79,"No",500,145,7,"Fair",0,0,16,11,"busi","No","0"
2424,21,"GERMAN","Female","4TH YR COL",2.4,"Yes",509,105,5,"Good",0,0,6,33,"pro","No","1"
2425,20,"ENGLISH","Male","2ND YR COL",0.9,"No",511,167,3,"Very Good",0,0,3,57,"pro","No","0"
2426,15,"ENGLISH","Female","11TH GRADE",0.55,"No",504,180,4,"Good",0,0,5,39,"pro","Yes","0"
2427,19,"ENGLISH","Male","11TH GRADE",0,"Yes",600,220,4,"Very Good",1,1,8,17,"construction","No","0"
2428,16,"ENGLISH","Male","12TH GRADE",1.55,"No",602,270,4,"Very Good",0,0,3,20,"pro","No","0"
2429,19,"ENGLISH","Female","11TH GRADE",1.1,"No",507,124,3,"Good",0,0,3,11,"retail","Yes","0"
2430,19,"ENGLISH","Male","4TH YR COL",4,"No",509,190,4,"Very Good",0,0,6,61,"transp","No","1"
2431,21,"GERMAN","Male","12TH GRADE",3.44,"No",600,180,3,"Very Good",0,0,5,64,"transp","No","1"
2432,14,"ENGLISH","Male","12TH GRADE",0.98,"No",600,135,3,"Good",0,0,4,30,"agri","No","0"
2433,19,"ENGLISH","Female","4TH YR COL",1.3,"No",505,120,3,"Excellent",0,0,2,99,"transp","Yes","0"
2434,16,"GERMAN","Female","12TH GRADE",0.06,"No",505,110,5,"Very Good",0,0,6,29,"personal","No","0"
2435,15,"GERMAN","Male","12TH GRADE",0.67,"No",504,145,5,"Good",0,0,6,11,"busi","Yes","0"
2436,18,"GERMAN","Female","9TH GRADE",1.2,"No",506,108,2,"Good",3,0,8,43,"manuf","No","0"
2437,15,"ENGLISH","Male","12TH GRADE",1.85,"No",511,160,3,"Good",0,0,17,57,"manuf","No","1"
2438,19,"ENGLISH","Female","6TH YR COL",4.95,"No",509,155,1,"Excellent",0,0,14,81,"pro","No","1"
2439,16,"FRENCH","Male","12TH GRADE",4.5,"No",507,165,6,"Fair",0,0,5,46,"manuf","No","1"
2440,15,"GERMAN","Male","5TH YR COL",8.3,"No",510,170,4,"Excellent",0,0,6,99,"manuf","No","1"
2441,20,"GERMAN","Male","12TH GRADE",2.4,"No",509,160,3,"Good",0,0,3,52,"manuf","No","1"
2442,15,"ENGLISH","Male","4TH YR COL",2.5,"No",601,178,4,"Very Good",0,0,9,93,"busi","No","1"
2443,17,"GERMAN","Female","12TH GRADE",0.8,"No",507,130,4,"Excellent",1,0,13,31,"retail","No","0"
2444,21,"FRENCH","Female","2ND YR COL",3,"No",506,110,4,"Very Good",0,0,5,42,"pro","No","1"
2445,18,"NATIVE-AMERICAN","Male","11TH GRADE",5.3,"Yes",601,170,4,"Fair",3,0,6,34,"manuf","No","1"
2446,15,"ENGLISH","Male","12TH GRADE",2.5,"No",601,180,4,"Good",0,0,6,62,"retail","Yes","1"
2447,20,"ENGLISH","Male","5TH YR COL",3.2,"No",600,165,2,"Very Good",0,0,4,99,"transp","No","1"
2448,15,"ENGLISH","Male","12TH GRADE",2.5,"No",601,145,3,"Very Good",0,1,6,48,"manuf","No","1"
2449,21,"ENGLISH","Female","12TH GRADE",0.3,"No",504,137,2,"Very Good",0,0,3,49,"busi","No","0"
2450,21,"GERMAN","Female","12TH GRADE",0,"No",502,102,1,"Excellent",0,0,8,46,"busi","No","0"
2451,16,"ENGLISH","Male","12TH GRADE",3.6,"No",600,185,7,"Good",0,0,4,13,"wholesale","Yes","1"
2452,18,"ENGLISH","Female","12TH GRADE",1.5802,"No",504,130,5,"Good",0,0,12,30,"retail","No","0"
2453,15,"GERMAN","Female","12TH GRADE",2.5,"No",502,129,4,"Good",0,0,11,18,"manuf","No","1"
2454,19,"FRENCH","Female","12TH GRADE",1.2,"No",506,155,3,"Very Good",0,0,3,30,"wholesale","No","0"
2455,20,"FRENCH","Male","9TH GRADE",0.0444,"No",600,210,2,"Very Good",0,1,13,12,"retail","No","0"
2456,19,"GERMAN","Female","10TH GRADE",0.26,"No",502,119,2,"Fair",0,0,8,16,"manuf","No","0"
2457,18,"GERMAN","Female","12TH GRADE",2.3,"No",507,130,9,"Fair",0,0,14,21,"manuf","No","1"
2458,16,"GERMAN","Female","12TH GRADE",1.5,"No",507,150,9,"Good",0,0,2,51,"retail","Yes","0"
2459,18,"GERMAN","Female","11TH GRADE",2,"No",503,120,2,"Good",0,0,10,12,"manuf","No","1"
2460,19,"FRENCH","Male","12TH GRADE",3.3,"No",509,175,5,"Excellent",0,0,5,35,"busi","Yes","1"
2461,15,"ENGLISH","Male","4TH YR COL",5.6,"No",601,175,6,"Very Good",0,0,4,84,"manuf","No","1"
2462,14,"FRENCH","Male","2ND YR COL",2.5,"No",601,187,6,"Excellent",0,0,2,56,"retail","No","1"
2463,14,"GERMAN","Female","4TH YR COL",3.8,"No",503,115,5,"Fair",0,0,14,82,"busi","No","1"
2464,18,"FRENCH","Female","2ND YR COL",3.8,"No",509,145,4,"Very Good",0,0,9,86,"pro","No","1"
2465,17,"ENGLISH","Male","1ST YR COL",0.75,"No",509,225,5,"Very Good",3,0,9,91,"pro","No","0"
2466,20,"FRENCH","Male","12TH GRADE",1.5,"No",601,185,3,"Very Good",0,0,5,47,"transp","No","0"
2467,21,"FRENCH","Female","2ND YR COL",1.6,"No",504,120,3,"Good",0,0,19,55,"enter","Yes","0"
2468,17,"GERMAN","Female","1ST YR COL",1.4,"No",509,163,4,"Good",0,0,7,43,"pub","Yes","0"
2469,15,"GERMAN","Female","1ST YR COL",0.2185,"No",506,165,5,"Very Good",0,0,2,80,"agri","No","0"
2470,15,"GERMAN","Female","12TH GRADE",0.6,"No",600,165,5,"Very Good",0,0,3,42,"retail","No","0"
2471,17,"GERMAN","Male","2ND YR COL",3.1,"No",601,185,4,"Excellent",0,0,13,69,"retail","No","1"
2472,19,"GERMAN","Male","12TH GRADE",0.45,"No",602,184,4,"Excellent",0,0,9,53,"manuf","No","0"
2473,16,"FRENCH","Female","11TH GRADE",1.4,"No",504,105,7,"Good",1,0,7,12,"manuf","No","0"
